-0.000000	21.934843
0.000201	29.923060
0.000402	40.404279
0.000603	39.907908
0.000804	13.255944
0.001005	17.148184
0.001206	51.508499
0.001407	20.787291
0.001608	29.000320
0.001809	37.465056
0.002010	34.776332
0.002211	51.376095
0.002412	26.501128
0.002612	17.684770
0.002813	14.936773
0.003014	26.806268
0.003215	47.647893
0.003416	39.294786
0.003617	51.513847
0.003818	32.335778
0.004019	24.476388
0.004220	46.633638
0.004421	45.236117
0.004622	53.920794
0.004823	21.646972
0.005024	54.290866
0.005225	24.236394
0.005426	35.469859
0.005627	48.876024
0.005828	11.772070
0.006029	28.070878
0.006230	39.235502
0.006431	13.524621
0.006632	38.505641
0.006833	33.877097
0.007034	28.278803
0.007235	23.113372
0.007436	34.010968
0.007636	15.681438
0.007837	57.929765
0.008038	18.472608
0.008239	19.629067
0.008440	38.928347
0.008641	11.428126
0.008842	43.884616
0.009043	48.983099
0.009244	15.374655
0.009445	54.365556
0.009646	10.965649
0.009847	47.554855
0.010048	27.724990
0.010249	47.980052
0.010450	18.509351
0.010651	14.407401
0.010852	39.131105
0.011053	17.194564
0.011254	23.900060
0.011455	35.075994
0.011656	21.699758
0.011857	41.596943
0.012058	18.741428
0.012259	37.417167
0.012460	34.852789
0.012660	51.508088
0.012861	43.630892
0.013062	11.306171
0.013263	30.635329
0.013464	51.572018
0.013665	33.427809
0.013866	20.709447
0.014067	19.692178
0.014268	40.304078
0.014469	22.274668
0.014670	51.395478
0.014871	37.902028
0.015072	22.137475
0.015273	43.828205
0.015474	40.732342
0.015675	18.273520
0.015876	10.610629
0.016077	29.703281
0.016278	42.778777
0.016479	17.665408
0.016680	29.544508
0.016881	52.841327
0.017082	47.652462
0.017283	35.404568
0.017484	25.596228
0.017684	17.660934
0.017885	14.176776
0.018086	26.993762
0.018287	37.859025
0.018488	48.464741
0.018689	22.711255
0.018890	35.336325
0.019091	34.152512
0.019292	14.134130
0.019493	42.301072
0.019694	47.945580
0.019895	23.975993
0.020096	21.574576
0.020297	18.900522
0.020498	39.879540
0.020699	44.002640
0.020900	36.754553
0.021101	24.642388
0.021302	56.043666
0.021503	48.557442
0.021704	48.486721
0.021905	38.035103
0.022106	29.779309
0.022307	43.991251
0.022508	18.628948
0.022708	29.182928
0.022909	30.192455
0.023110	36.493312
0.023311	42.660257
0.023512	27.710384
0.023713	18.363556
0.023914	35.338189
0.024115	45.199865
0.024316	51.083380
0.024517	49.061988
0.024718	15.666033
0.024919	45.789280
0.025120	52.224901
0.025321	14.703252
0.025522	41.396541
0.025723	24.973468
0.025924	47.789044
0.026125	45.898845
0.026326	10.900640
0.026527	19.846640
0.026728	21.786213
0.026929	20.821665
0.027130	39.359925
0.027331	47.916448
0.027532	21.106602
0.027732	32.166603
0.027933	24.262301
0.028134	10.800922
0.028335	32.028637
0.028536	23.368175
0.028737	31.469768
0.028938	37.143166
0.029139	40.291850
0.029340	46.555236
0.029541	49.037038
0.029742	30.278527
0.029943	21.182686
0.030144	21.274257
0.030345	20.344440
0.030546	50.262342
0.030747	34.067525
0.030948	30.250346
0.031149	40.716485
0.031350	19.972812
0.031551	34.983058
0.031752	29.995594
0.031953	16.975208
0.032154	21.068324
0.032355	16.194409
0.032556	31.532053
0.032756	21.919069
0.032957	16.112410
0.033158	11.845154
0.033359	49.207750
0.033560	25.047976
0.033761	14.268382
0.033962	11.782821
0.034163	49.656427
0.034364	32.007736
0.034565	14.484735
0.034766	22.440389
0.034967	24.785805
0.035168	29.813612
0.035369	37.993480
0.035570	13.848148
0.035771	54.936173
0.035972	37.069904
0.036173	20.908426
0.036374	26.807889
0.036575	24.667811
0.036776	49.261335
0.036977	28.275719
0.037178	27.276324
0.037379	12.695004
0.037580	45.179424
0.037780	46.932860
0.037981	49.520927
0.038182	12.498207
0.038383	42.524642
0.038584	16.955905
0.038785	26.468948
0.038986	53.743257
0.039187	32.349187
0.039388	47.068122
